# T9      λpnFull/λpnBorn   
0.010940333239897931      1
0.01097802974203672      1
0.011015856132931394      1
0.011053812860132467      1
0.011091900372732553      1
0.011130119121371686      1
0.011168469558242626      1
0.01120695213709625      1
0.011245567313246888      1
0.011284315543577728      1
0.011323197286546216      1
0.011362213002189462      1
0.011401363152129721      1
0.011440648199579828      1
0.011480068609348687      1
0.011519624847846755      1
0.011559317383091591      1
0.011599146684713369      1
0.011639113223960445      1
0.01167921747370492      1
0.01171945990844825      1
0.011759841004326862      1
0.011800361239117768      1
0.011841021092244244      1
0.011881821044781464      1
0.011922761579462243      1
0.011963843180682705      1
0.012005066334508041      1
0.012046431528678249      1
0.012087939252613887      1
0.01212958999742191      1
0.012171384255901436      1
0.012213322522549605      1
0.012255405293567402      1
0.012297633066865557      1
0.012340006342070423      1
0.01238252562052989      1
0.0124251914053193      1
0.01246800420124743      1
0.01251096451486244      1
0.012554072854457882      1
0.012597329730078708      1
0.012640735653527286      1
0.012684291138369492      1
0.01272799669994076      1
0.012771852855352192      1
0.012815860123496671      1
0.012860019025054986      1
0.012904330082502023      1
0.012948793820112933      1
0.012993410763969314      1
0.01303818144196547      1
0.013083106383814642      1
0.013128186121055267      1
0.013173421187057284      1
0.013218812117028416      1
0.013264359448020544      1
0.01331006371893603      1
0.013355925470534097      1
0.013401945245437247      1
0.013448123588137646      1
0.013494461045003597      1
0.013540958164286002      1
0.013587615496124835      1
0.013634433592555641      1
0.013681413007516107      1
0.013728554296852583      1
0.013775858018326672      1
0.01382332473162181      1
0.01387095499834992      1
0.013918749382058036      1
0.013966708448234973      1
0.014014832764318029      1
0.014063122899699665      1
0.014111579425734289      1
0.014160202915744985      1
0.014208993945030309      1
0.014257953090871094      1
0.014307080932537257      1
0.014356378051294697      1
0.014405845030412147      1
0.014455482455168055      1
0.014505290912857552      1
0.014555270992799376      1
0.014605423286342843      1
0.014655748386874858      1
0.014706246889826908      1
0.014756919392682139      1
0.014807766494982413      1
0.014858788798335394      1
0.014909986906421686      1
0.014961361425001932      1
0.015012912961924042      1
0.015064642127130339      1
0.015116549532664792      1
0.01516863579268027      1
0.015220901523445763      1
0.015273347343353732      1
0.015325973872927402      1
0.015378781734828071      1
0.015431771553862533      1
0.01548494395699044      1
0.015538299573331716      1
0.015591839034174024      1
0.015645562972980195      1
0.015699472025395768      1
0.015753566829256486      1
0.01580784802459585      1
0.015862316253652687      1
0.015916972160878742      1
0.01597181639294632      1
0.016026849598755933      1
0.016082072429443966      1
0.0161374855383904      1
0.016193089581226512      1
0.016248885215842664      1
0.016304873102396086      1
0.016361053903318643      1
0.016417428283324736      1
0.01647399690941912      1
0.01653076045090482      1
0.016587719579391043      1
0.016644874968801095      1
0.01670222729538042      1
0.016759777237704547      1
0.016817525476687134      1
0.016875472695588034      1
0.01693361958002135      1
0.01699196681796359      1
0.01705051509976178      1
0.017109265118141627      1
0.017168217568215727      1
0.0172273731474918      1
0.017286732555880917      1
0.017346296495705807      1
0.017406065671709128      1
0.017466040791061854      1
0.017526222563371614      1
0.01758661170069109      1
0.017647208917526455      1
0.01770801493084579      1
0.017769030460087615      1
0.017830256227169383      1
0.017891692956496005      1
0.017953341374968446      1
0.018015202211992293      1
0.018077276199486427      1
0.01813956407189166      1
0.01820206656617941      1
0.01826478442186044      1
0.01832771838099363      1
0.018390869188194697      1
0.018454237590645073      1
0.01851782433810067      1
0.018581630182900828      1
0.018645655879977165      1
0.018709902186862533      1
0.01877436986369998      1
0.0188390596732517      1
0.018903972380908136      1
0.01896910875469699      1
0.019034469565292273      1
0.019100055586023536      1
0.019165867592884876      1
0.019231906364544235      1
0.019298172682352566      1
0.019364667330353053      1
0.019431391095290435      1
0.019498344766620292      1
0.01956552913651839      1
0.019632944999890052      1
0.019700593154379536      1
0.019768474400379536      1
0.019836589541040592      1
0.01990493938228063      1
0.019973524732794477      1
0.02004234640406342      1
0.020111405210364842      1
0.020180701968781842      1
0.020250237499212863      1
0.02032001262438146      1
0.020390028169845992      1
0.0204602849640094      1
0.020530783838129004      1
0.020601525626326334      1
0.020672511165597013      1
0.020743741295820666      1
0.020815216859770825      1
0.020886938703124944      1
0.020958907674474343      1
0.02103112462533432      1
0.021103590410154183      1
0.02117630588632737      1
0.021249271914201593      1
0.021322489357088997      1
0.021395959081276422      1
0.02146968195603562      1
0.02154365885363352      1
0.021617890649342594      1
0.021692378221451196      1
0.02176712245127394      1
0.021842124223162153      1
0.021917384424514283      1
0.021992903945786478      1
0.022068683680503062      1
0.02214472452526714      1
0.022221027379771188      1
0.02229759314680768      1
0.022374422732279825      1
0.022451517045212248      1
0.022528876997761706      1
0.022606503505228005      1
0.022684397486064673      1
0.02276255986188994      1
0.022840991557497612      1
0.022919693500867967      1
0.02299866662317881      1
0.023077911858816445      1
0.023157430145386734      1
0.02323722242372621      1
0.023317289637913158      1
0.023397632735278857      1
0.023478252666418748      1
0.02355915038520368      1
0.023640326848791207      1
0.023721783017636885      1
0.02380351985550569      1
0.023885538329483386      1
0.02396783940998794      1
0.02405042407078107      1
0.024133293288979712      1
0.02421644804506761      1
0.024299889322906915      1
0.024383618109749775      1
0.024467635396250104      1
0.024551942176475244      1
0.02463653944791773      1
0.024721428211507128      1
0.024806609471621804      1
0.024892084236100898      1
0.024977853516256192      1
0.02506391832688409      1
0.025150279686277633      1
0.0252369386162385      1
0.025323896142089186      1
0.025411153292685066      1
0.02549871110042654      1
0.025586570601271386      1
0.025674732834746836      1
0.025763198843962005      1
0.025851969675620208      1
0.02594104638003127      1
0.026030430011124064      1
0.02612012162645892      1
0.026210122287240095      1
0.026300433058328476      1
0.026391055008253977      1
0.026481989209228354      1
0.026573236737157818      1
0.02666479867165571      1
0.02675667609605544      1
0.026848870097423105      1
0.026941381766570488      1
0.027034212198067935      1
0.027127362490257233      1
0.02722083374526476      1
0.027314627069014337      1
0.027408743571240454      1
0.027503184365501355      1
0.027597950569192176      1
0.02769304330355823      1
0.027788463693708253      1
0.02788421286862764      1
0.027980291961191974      1
0.028076702108180224      1
0.028173444450288354      1
0.02827052013214276      1
0.02836793030231375      1
0.028465676113329313      1
0.028563758721688527      1
0.02866217928787541      1
0.028760938976372614      1
0.02886003895567512      1
0.02895948039830418      1
0.029059264480821127      1
0.029159392383841305      1
0.029259865292048045      1
0.02936068439420664      1
0.02946185088317849      1
0.029563365955935172      1
0.029665230813572536      1
0.029767446661325095      1
0.02987001470858006      1
0.029972936168891826      1
0.03007621225999626      1
0.03017984420382506      1
0.030283833226520365      1
0.03038818055844907      1
0.03049288743421752      1
0.030597955092686095      1
0.03070338477698379      1
0.030809177734523026      1
0.03091533521701437      1
0.031021858480481276      1
0.03112874878527511      1
0.031236007396089865      1
0.031343635581977274      1
0.03145163461636177      1
0.0315600057770555      1
0.031668750346273596      1
0.03177786961064915      1
0.03188736486124859      1
0.0319972373935869      1
0.03210748850764288      1
0.03221811950787473      1
0.03232913170323522      1
0.03244052640718736      1
0.0325523049377199      1
0.03266446861736287      1
0.032777018773203305      1
0.03288995673690092      1
0.033003283844703774      1
0.033117001437464294      1
0.03323111086065489      1
0.03334561346438405      1
0.03346051060341226      1
0.03357580363716798      1
0.03369149392976386      1
0.03380758285001271      1
0.03392407177144383      1
0.034040962072319235      1
0.03415825513564987      1
0.03427595234921211      1
0.034394055105564085      1
0.0345125648020622      1
0.03463148284087765      1
0.034750810629012995      1
0.03487054957831884      1
0.03499070110551056      1
0.035111266632184925      1
0.03523224758483717      1
0.035353645394877606      1
0.03547546149864872      1
0.03559769733744215      1
0.03572035435751562      1
0.03584343401011029      1
0.03596693775146765      1
0.03609086704284694      1
0.0362152233505424      1
0.036340008145900535      1
0.03646522290533763      1
0.03659086911035721      1
0.03671694824756742      1
0.03684346180869888      1
0.03697041129062206      1
0.03709779819536518      1
0.0372256240301319      1
0.037353890307319136      1
0.03748259854453507      1
0.03761175026461691      1
0.037741346995649114      1
0.03787139027098135      1
0.0380018816292466      1
0.038132822614379565      1
0.038264214775634645      1
0.03839605966760452      1
0.038528358850238434      1
0.0386611138888606      1
0.03879432635418885      1
0.038927997822353136      1
0.03906212987491414      1
0.03919672409888216      1
0.03933178208673563      1
0.03946730543644018      1
0.03960329575146746      1
0.03973975464081405      1
0.039876683719020686      1
0.04001408460619109      1
0.040151958928011384      1
0.04029030831576922      1
0.04042913440637302      1
0.04056843884237148      1
0.04070822327197292      1
0.040848489349064786      1
0.040989238733233256      1
0.04113047308978281      1
0.04127219408975601      1
0.041414403409953254      1
0.04155710273295252      1
0.04170029374712947      1
0.041843978146677195      1
0.04198815763162645      1
0.04213283390786567      1
0.04227800868716112      1
0.04242368368717733      1
0.04256986063149717      1
0.04271654124964241      1
0.04286372727709417      1
0.04301142045531335      1
0.04315962253176136      1
0.04330833525992075      1
0.043457560399315864      1
0.04360729971553388      1
0.04375755498024543      1
0.043908327971225763      1
0.04405962047237572      1
0.044211434273742745      1
0.04436377117154229      1
0.04451663296817879      1
0.044670021472267195      1
0.04482393849865431      1
0.04497838586844021      1
0.04513336540899987      1
0.045288878954004734      1
0.04544492834344444      1
0.045601515423648584      1
0.045758642047308506      1
0.04591631007349932      1
0.04607452136770185      1
0.04623327780182462      1
0.04639258125422624      1
0.04655243360973732      1
0.04671283675968302      1
0.04687379260190533      1
0.047035303040785445      1
0.04719736998726653      1
0.047359995358876035      1
0.0475231810797486      1
0.04768692908064878      1
0.04785124129899376      1
0.04801611967887646      1
0.04818156617108842      1
0.04834758273314294      1
0.048514171329298215      1
0.04868133393058051      1
0.048849072514807614      1
0.04901738906661218      1
0.049186285577465114      1
0.04935576404569937      1
0.0495258264765333      1
0.0496964748820946      1
0.04986771128144407      1
0.05003953770059935      1
0.05021195617255922      1
0.05038496873732724      1
0.050558577441936245      1
0.050732784340472376      1
0.05090759149409937      1
0.051083000971083065      1
0.05125901484681583      1
0.051435635203840986      1
0.051612864131877725      1
0.051790703727845507      1
0.051969156095889125      1
0.05214822334740351      1
0.05232790760105861      1
0.05250821098282474      1
0.05268913562599735      1
0.0528706836712226      1
0.05305285726652255      1
0.053235658567320494      1
0.053419089736466634      1
0.05360315294426355      1
0.05378785036849192      1
0.05397318419443633      1
0.05415915661491095      1
0.05434576983028574      1
0.05453302604851231      1
0.05472092748515001      1
0.05490947636339241      1
0.055098674914093204      1
0.055288525375792937      1
0.05547902999474536      1
0.05567019102494393      1
0.05586201072814874      1
0.0560544913739129      1
0.05624763523960973      1
0.05644144461045956      1
0.05663592177955668      1
0.05683106904789668      1
0.05702688872440353      1
0.057223383125956845      1
0.05742055457741958      1
0.05761840541166513      1
0.05781693796960527      1
0.05801615460021771      1
0.0582160576605738      1
0.058416649515866725      1
0.058617932539439074      1
0.05881990911281126      1
0.059022581625709544      1
0.05922595247609424      1
0.059430024070188395      1
0.05963479882250581      1
0.05984027915587999      1
0.060046467501492645      1
0.060253366298902385      1
0.06046097799607378      1
0.06066930504940619      1
0.06087834992376275      1
0.06108811509249986      1
0.06129860303749599      1
0.06150981624918143      1
0.06172175722656757      1
0.061934428477276426      1
0.062147832517570584      1
0.06236197187238255      1
0.062576849075345      1
0.06279246666882057      1
0.06300882720393194      1
0.0632259332405921      1
0.06344378734753456      1
0.0636623921023438      1
0.06388175009148574      1
0.06410186391033827      1
0.06432273616322214      1
0.0645443694634316      1
0.06476676643326534      1
0.06498992970405774      1
0.06521386191620959      1
0.0654385657192197      1
0.06566404377171614      1
0.0658902987414875      1
0.06611733330551485      1
0.066345150150003      1
0.06657375197041256      1
0.06680314147149174      1
0.06703332136730827      1
0.0672642943812817      1
0.06749606324621549      1
0.06772863070432923      1
0.06796199950729151      1
0.0681961724162519      1
0.06843115220187408      1
0.06866694164436844      1
0.06890354353352486      1
0.06914096066874607      1
0.06937919585908034      1
0.06961825192325499      1
0.06985813168970977      1
0.07009883799663001      1
0.07034037369198069      1
0.07058274163353963      1
0.07082594468893168      1
0.07106998573566248      1
0.07131486766115244      1
0.07156059336277111      1
0.07180716574787135      1
0.07205458773382357      1
0.07230286224805064      1
0.07255199222806208      1
0.07280198062148913      1
0.07305283038611951      1
0.07330454448993233      1
0.07355712591113353      1
0.07381057763819061      1
0.07406490266986845      1
0.07432010401526462      1
0.0745761846938448      1
0.07483314773547885      1
0.0750909961804764      1
0.07534973307962295      1
0.07560936149421593      1
0.07586988449610081      1
0.07613130516770768      1
0.07639362660208752      1
0.07665685190294882      1
0.07692098418469455      1
0.07718602657245852      1
0.07745198220214282      1
0.07771885422045478      1
0.07798664578494395      1
0.07825536006403998      1
0.07852500023708953      1
0.07879556949439429      1
0.07906707103724864      1
0.07933950807797731      1
0.07961288383997374      1
0.07988720155773799      1
0.08016246447691491      1
0.080438675854333      1
0.0807158389580423      1
0.0809939570673536      1
0.08127303347287695      1
0.08155307147656077      1
0.08183407439173061      1
0.08211604554312878      1
0.08239898826695337      1
0.08268290591089789      1
0.08296780183419067      1
0.0832536794076349      1
0.08354054201364827      1
0.08382839304630314      1
0.08411723591136665      1
0.08440707402634087      1
0.08469791082050351      1
0.0849897497349483      1
0.0852825942226258      1
0.08557644774838409      1
0.08587131378901001      1
0.08616719583327014      1
0.08646409738195208      1
0.086762021947906      1
0.08706097305608589      1
0.08736095424359169      1
0.08766196905971085      1
0.08796402106596045      1
0.08826711383612915      1
0.08857125095631978      1
0.08887643602499153      1
0.08918267265300261      1
0.08948996446365304      1
0.08979831509272727      1
0.09010772818853752      1
0.09041820741196677      1
0.0907297564365121      1
0.09104237894832808      1
0.09135607864627056      1
0.0916708592419403      1
0.0919867244597269      1
0.09230367803685295      1
0.09262172372341805      1
0.09294086528244343      1
0.0932611064899163      1
0.09358245113483465      1
0.09390490301925186      1
0.09422846595832199      1
0.0945531437803447      1
0.0948789403268106      1
0.0952058594524468      1
0.09553390502526227      1
0.09586308092659389      1
0.09619339105115221      1
0.09652483930706762      1
0.09685742961593641      1
0.09719116591286742      1
0.09752605214652842      1
0.09786209227919299      1
0.09819929028678706      1
0.09853765015893644      1
0.09887717589901364      1
0.09921787152418542      1
0.09955974106546027      1
0.09990278856773603      1
0.10024701808984789      1
0.10059243370461635      1
0.10093903949889542      1
0.10128683957362083      1
0.10163583804385881      1
0.10198603903885461      1
0.10233744670208139      1
0.10269006519128929      1
0.10304389867855443      1
0.10339895135032857      1
0.10375522740748847      1
0.10411273106538563      1
0.10447146655389604      1
0.10483143811747046      1
0.1051926500151845      1
0.10555510652078902      1
0.10591881192276073      1
0.10628377052435278      1
0.10664998664364599      1
0.10701746461359962      1
0.1073862087821029      1
0.10775622351202613      1
0.10812751318127269      1
0.10850008218283061      1
0.1088739349248246      1
0.10924907583056824      1
0.10962550933861613      1
0.1100032399028167      1
0.11038227199236472      1
0.11076261009185427      1
0.11114425870133159      1
0.1115272223363486      1
0.11191150552801622      1
0.11229711282305793      1
0.11268404878386366      1
0.11307231798854356      1
0.11346192503098249      1
0.11385287452089414      1
0.11424517108387569      1
0.11463881936146232      1
0.11503382401118246      1
0.11543018970661269      1
0.1158279211374331      1
0.11622702300948261      1
0.11662750004481494      1
0.11702935698175426      1
0.11743259857495138      1
0.11783722959543994      1
0.11824325483069272      1
0.11865067908467862      1
0.11905950717791923      1
0.119469743947546      1
0.11988139424735728      1
0.120294462947876      1
0.12070895493640718      1
0.12112487511709573      1
0.12154222841098455      1
0.12196101975607254      1
0.1223812541073734      1
0.12280293643697393      1
0.12322607173409306      1
0.12365066500514063      1
0.12407672127377696      1
0.12450424558097206      1
0.12493324298506532      1
0.12536371856182543      1
0.12579567740451023      1
0.12622912462392727      1
0.12666406534849406      1
0.12710050472429887      1
0.12753844791516145      1
0.1279779001026943      1
0.12841886648636397      1
0.12886135228355247      1
0.12930536272961912      1
0.12975090307796225      1
0.1301979786000817      1
0.13064659458564098      1
0.13109675634253      1
0.13154846919692753      1
0.13200173849336466      1
0.1324565695947878      1
0.13291296788262222      1
0.13337093875683545      1
0.13383048763600158      1
0.13429161995736522      1
0.13475434117690563      1
0.13521865676940165      1
0.13568457222849595      1
0.13615209306676065      1
0.13662122481576205      1
0.13709197302612647      1
0.13756434326760536      1
0.13803834112914184      1
0.13851397221893652      1
0.1389912421645138      1
0.1394701566127886      1
0.13995072123013294      1
0.14043294170244336      1
0.1409168237352078      1
0.14140237305357353      1
0.1418895954024143      1
0.14237849654639892      1
0.1428690822700591      1
0.14336135837785802      1
0.14385533069425904      1
0.1443510050637943      1
0.14484838735113442      1
0.14534748344115747      1
0.14584829923901876      1
0.14635084067022053      1
0.1468551136806823      1
0.14736112423681116      1
0.14786887832557227      1
0.14837838195455982      1
0.1488896411520678      1
0.1494026619671618      1
0.14991745046975025      1
0.15043401275065646      1
0.15095235492169023      1
0.15147248311572079      1
0.15199440348674897      1
0.15251812220998007      1
0.15304364548189706      1
0.15357097952033355      1
0.15410013056454783      1
0.15463110487529635      1
0.15516390873490804      1
0.15569854844735823      1
0.15623503033834377      1
0.15677336075535744      1
0.1573135460677635      1
0.1578555926668723      1
0.15839950696601682      1
0.1589452954006279      1
0.15949296442831065      1
0.16004252052892085      1
0.1605939702046413      1
0.16114731998005932      1
0.1617025764022435      1
0.1622597460408214      1
0.16281883548805695      1
0.16337985135892888      1
0.16394280029120878      1
0.1645076889455396      1
0.16507452400551456      1
0.16564331217775596      1
0.16621406019199497      1
0.16678677480115095      1
0.16736146278141148      1
0.16793813093231227      1
0.168516786076818      1
0.16909743506140285      1
0.16968008475613147      1
0.1702647420547404      1
0.17085141387471933      1
0.17144010715739336      1
0.17203082886800491      1
0.1726235859957962      1
0.17321838555409158      1
0.17381523458038123      1
0.17441414013640383      1
0.17501510930823028      1
0.17561814920634772      1
0.17622326696574322      1
0.17683046974598873      1
0.17743976473132547      1
0.1780511591307491      1
0.1786646601780946      1
0.17928027513212247      1
0.17989801127660426      1
0.18051787592040883      1
0.18113987639758877      1
0.18176402006746709      1
0.18239031431472458      1
0.183018766549487      1
0.1836493842074128      1
0.18428217474978084      1
0.1849171456635791      1
0.1855543044615931      1
0.1861936586824947      1
0.18683521589093116      1
0.18747898367761506      1
0.18812496965941383      1
0.1887731814794399      1
0.18942362680714117      1
0.1900763133383916      1
0.1907312487955825      1
0.1913884409277139      1
0.1920478975104861      1
0.1927096263463914      1
0.1933736352648071      1
0.1940399321220876      1
0.19470852480165746      1
0.1953794212141049      1
0.1960526292972749      1
0.19672815701636373      1
0.19740601236401276      1
0.1980862033604033      1
0.19876873805335107      1
0.19945362451840198      1
0.20014087085892726      1
0.20083048520621957      1
0.20152247571958917      1
0.20221685058646008      1
0.2029136180224676      1
0.2036127862715551      1
0.20431436360607175      1
0.20501835832687      1
0.2057247787634043      1
0.20643363327382952      1
0.2071449302450996      1
0.20785867809306713      1
0.20857488526258242      1
0.20929356022759396      1
0.2100147114912485      1
0.21073834758599164      1
0.2114644770736684      1
0.21219310854562526      1
0.21292425062281128      1
0.2136579119558804      1
0.2143941012252933      1
0.2151328271414207      1
0.2158740984446462      1
0.21661792390546952      1
0.21736431232461056      1
0.21811327253311308      1
0.2188648133924498      1
0.21961894379462674      1
0.2203756726622888      1
0.22113500894882485      1
0.2218969616384742      1
0.2226615397464326      1
0.22342875231895892      1
0.22419860843348238      1
0.22497111719870946      1
0.2257462877547323      1
0.22652412927313648      1
0.2273046509571097      1
0.2280878620415502      1
0.2288737717931769      1
0.22966238951063817      1
0.23045372452462243      1
0.23124778619796835      1
0.23204458392577534      1
0.23284412713551525      1
0.2336464252871436      1
0.23445148787321166      1
0.23525932441897826      1
0.2360699444825233      1
0.23688335765486027      1
0.23769957356004995      1
0.23851860185531423      1
0.2393404522311501      1
0.24016513441144485      1
0.24099265815359075      1
0.2418230332486007      1
0.24265626952122352      1
0.24349237683006109      1
0.24433136506768435      1
0.24517324416075054      1
0.24601802407012074      1
0.24686571479097727      1
0.2477163263529427      1
0.24856986882019788      1
0.2494263522916015      1
0.25028578690080894      1
0.25114818281639284      1
0.2520135502419631      1
0.2528818994162877      1
0.2537532406134134      1
0.25462758414278813      1
0.2555049403493823      1
0.2563853196138115      1
0.2572687323524593      1
0.2581551890176      1
0.2590447000975232      1
0.25993727611665723      1
0.2608329276356941      1
0.26173166525171365      1
0.26263349959831006      1
0.2635384413457168      1
0.26444650120093327      1
0.2653576899078515      1
0.2662720182473829      1
0.26718949703758615      1
0.2681101371337952      1
0.26903394942874786      1
0.26996094485271377      1
0.270891134373625      1
0.271824528997205      1
0.27276113976709904      1
0.27370097776500507      1
0.2746440541108041      1
0.2755903799626929      1
0.2765399665173151      1
0.2774928250098942      1
0.2784489667143658      1
0.2794084029435121      1
0.2803711450490948      1
0.2813372044219898      1
0.282306592492322      1
0.2832793207296001      1
0.28425540064285304      1
0.2852348437807657      1
0.2862176617318156      1
0.2872038661244099      1
0.2881934686270233      1
0.28918648094833577      1
0.29018291483737146      1
0.2911827820836374      1
0.29218609451726274      1
0.2931928640091395      1
0.29420310247106235      1
0.29521682185587006      1
0.296234034157586      1
0.2972547514115613      1
0.2982789856946164      1
0.2993067491251844      1
0.3003380538634537      1
0.30137291211151274      1
0.30241133611349413      1
0.3034533381557192      1
0.30449893056684374      1
0.30554812571800344      1
0.30660093602296074      1
0.3076573739382515      1
0.3087174519633325      1
0.30978118264072874      1
0.31084857855618275      1
0.3119196523388029      1
0.312994416661213      1
0.3140728842397025      1
0.31515506783437586      1
0.31624098024930514      1
0.3173306343326804      1
0.31842404297696203      1
0.3195212191190331      1
0.32062217574035273      1
0.32172692586710955      1
0.3228354825703758      1
0.3239478589662621      1
0.3250640682160721      1
0.32618412352645904      1
0.32730803814958154      1
0.32843582538326044      1
0.3295674985711359      1
0.3307030711028258      1
0.33184255641408383      1
0.33298596798695845      1
0.3341333193499528      1
0.33528462407818366      1
0.3364398957935436      1
0.3375991481648611      1
0.3387623949080627      1
0.3399296497863348      1
0.3411009266102872      1
0.342276239238116      1
0.3434556015757678      1
0.3446390275771044      1
0.34582653124406687      1
0.3470181266268427      1
0.34821382782403126      1
0.3494136489828106      1
0.3506176042991045      1
0.35182570801775154      1
0.3530379744326725      1
0.3542544178870404      1
0.3554750527734489      1
0.35669989353408416      1
0.35792895466089486      1
0.3591622506957636      1
0.3603997962306794      1
0.36164160590790967      1
0.3628876944201742      1
0.3641380765108186      1
0.36539276697398904      1
0.3666517806548064      1
0.3679151324495433      1
0.36918283730579926      1
0.37045491022267796      1
0.3717313662509649      1
0.37301222049330474      1
0.37429748810438085      1
0.3755871842910942      1
0.3768813243127436      1
0.37817992348120527      1
0.37948299716111533      1
0.3807905607700508      1
0.38210262977871223      1
0.38341921971110693      1
0.3847403461447316      1
0.3860660247107584      1
0.38739627109421854      1
0.38873110103418845      1
0.39007053032397543      1
0.39141457481130526      1
0.3927632503985093      1
0.3941165730427127      1
0.39547455875602333      1
0.39683722360572055      1
0.3982045837144464      1
0.3995766552603957      1
0.4009534544775077      1
0.40233499765565744      1
0.40372130114084975      1
0.4051123813354118      1
0.4065082546981874      1
0.4079089377447313      1
0.4093144470475054      1
0.4107247992360743      1
0.41214001099730224      1
0.4135600990755505      1
0.41498508027287506      1
0.41641497144922623      1
0.41784978952264773      1
0.4192895514694769      1
0.4207342743245449      1
0.42218397518137957      1
0.4236386711924067      1
0.4250983795691533      1
0.42656311758245136      1
0.4280329025626413      1
0.42950775189977863      1
0.4309876830438383      1
0.4324727135049221      1
0.43396286085346464      1
0.4354581427204428      1
0.43695857679758315      1
0.43846418083757177      1
0.4399749726542644      1
0.4414909701228963      1
0.44301219118029517      1
0.4445386538250924      1
0.44607037611793643      1
0.4476073761817057      1
0.44914967220172425      1
0.4506972824259761      1
0.4522502251653214      1
0.45380851879371303      1
0.4553721817484136      1
0.45694123253021446      1
0.458515689703654      1
0.4600955718972375      1
0.4616808978036569      1
0.46327168618001313      1
0.46486795584803725      1
0.4664697256943133      1
0.46807701467050195      1
0.46968984179356393      1
0.47130822614598644      1
0.47293218687600774      1
0.47456174319784444      1
0.47619691439191786      1
0.4778377198050834      1
0.4794841788508587      1
0.4811363110096537      1
0.4827941358290002      1
0.48445767292378455      1
0.4861269419764788      1
0.48780196273737386      1
0.48948275502481325      1
0.4911693387254269      1
0.4928617337943675      1
0.4945599602555461      1
0.49626403820186915      1
0.4979739877954754      1
0.49968982926797595      1
0.5014115829206925      1
0.5031392691248981      1
0.504872908322058      1
0.5066125210240708      1
0.5083581278135125      1
0.5101097493438793      1
0.5118674063398321      1
0.5136311195974408      1
0.5154009099844322      1
0.5171767984404353      1
0.5189588059772298      1
0.5207469536789948      1
0.5225412627025572      1
0.5243417542776434      1
0.5261484497071299      1
0.5279613703672956      1
0.5297805377080734      1
0.5316059732533062      1
0.5334376986009998      1
0.5352757354235793      1
0.5371201054681455      1
0.5389708305567311      1
0.5408279325865607      1
0.5426914335303086      1
0.5445613554363594      1
0.5464377204290678      1
0.548320550709022      1
0.5502098685533052      1
0.5521056963157597      1
0.5540080564272513      1
0.5559169713959338      1
0.5578324638075169      1
0.5597545563255326      1
0.5616832716916034      1
0.5636186327257103      1
0.5655606623264654      1
0.5675093834713802      1
0.5694648192171395      1
0.571426992699872      1
0.5733959271354261      1
0.5753716458196437      1
0.5773541721286358      1
0.5793435295190594      1
0.5813397415283942      1
0.5833428317752223      1
0.5853528239595066      1
0.5873697418628725      1
0.5893936093488871      1
0.5914244503633438      1
0.5934622889345446      1
0.5955071491735842      1
0.5975590552746363      1
0.5996180315152377      1
0.6016841022565784      1
0.6037572919437878      1
0.6058376251062249      1
0.6079251263577671      1
0.6100198203971035      1
0.612121732008026      1
0.6142308860597224      1
0.6163473075070713      1
0.6184710213909359      1
0.6206020528384625      1
0.6227404270633758      1
0.6248861693662792      1
0.6270393051349512      1
0.6291998598446489      1
0.6313678590584079      1
